"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HS1BP3",149.13963619184,0.168178955906137,0.23971627620633,0.701575039324326,0.482944222441334,0.999595185194994
"ERH",676.84048772937,0.110436125274175,0.157447984217939,0.701413395812737,0.483045064442077,0.999595185194994
"PTOV1",588.960287579244,0.110154832550983,0.157049262231303,0.701403056505585,0.48305151505245,0.999595185194994
"TPCN2",54.8607936072995,0.215269662808738,0.306947089677226,0.701324984169445,0.483100225263766,0.999595185194994
"LRRC3",58.5832471471672,-0.268365145823971,0.382656955106269,-0.701320444442051,0.483103057732958,0.999595185194994
"CCDC183",12.2484721113578,0.413845601214152,0.590154945680032,0.701249060511185,0.483147597448772,0.999595185194994
"COL22A1",9.9743304500897,-0.49552348480147,0.706655929432462,-0.701223133016715,0.483163775356384,0.999595185194994
"MAST2",362.29150515277,-0.142143773262926,0.202767350843009,-0.701019038183221,0.483291134119971,0.999595185194994
"EEF1A1P5",1060.04547334348,0.123022950788856,0.175537792792955,0.700834554379756,0.483406270936859,0.999595185194994
"YIPF5",982.800485294563,-0.122469205991908,0.174757038290991,-0.700796987575301,0.483429718300763,0.999595185194994
"KMT5A",287.994808829952,-0.135174811317332,0.192907127572466,-0.700724815191462,0.483474766508717,0.999595185194994
"LCP1",14.9738464602908,-0.366836069060446,0.523641819076117,-0.700547694429125,0.4835853305419,0.999595185194994
"XYLT2",258.279566593571,-0.137086256233004,0.195732697572098,-0.700374837385092,0.483693246264049,0.999595185194994
"JRKL",116.467254116248,-0.183634322742862,0.262218359581772,-0.700310699204098,0.483733291450774,0.999595185194994
"TESC",2.51248641098489,-0.920067074298006,1.31384081654141,-0.700288088719923,0.483747408916391,NA
"FUZ",127.65540864595,0.145517864134628,0.207829456439644,0.700179207642244,0.483815394883799,0.999595185194994
"ZFP91-CNTF",172.812965465433,-0.154297042680702,0.220380822811715,-0.700138245751662,0.483840973064265,0.999595185194994
"SLFN12",130.030404598192,-0.157906291424424,0.225542412453905,-0.70011794990752,0.483853646842,0.999595185194994
"SHE",3.12875998334288,-0.819833435487566,1.17108364375814,-0.700063944925939,0.483887371230628,NA
"EFR3B",11.9037922085078,0.441072111739135,0.630047996593042,0.70006112887306,0.483889129800815,0.999595185194994
"FAM168B",849.223905165983,-0.112156733091737,0.160246477340316,-0.699901395358282,0.483988885945749,0.999595185194994
"ATG14",131.295618400185,0.147717879927991,0.211064659854863,0.699870267384261,0.484008327163915,0.999595185194994
"RAD9A",111.422378289555,0.156962552011635,0.224314146364461,0.699744329796328,0.484086986786569,0.999595185194994
"LLGL2",7.68102898106293,-0.523715061472899,0.748742575653238,-0.699459438400422,0.484264953279063,0.999595185194994
"FMNL2",195.623973142147,0.173111319743302,0.247515070780208,0.699397088014184,0.484303907166235,0.999595185194994
"NAA35",197.674909908575,-0.129035217915518,0.18451792016143,-0.699309952131633,0.484358348830219,0.999595185194994
"COPA",2613.99465431084,-0.0980281373487266,0.14019529615968,-0.699225580557813,0.484411066541919,0.999595185194994
"DENND2C",16.7588019101365,-0.349540569692288,0.500139075339053,-0.698886743562934,0.484622812667606,0.999595185194994
"WDR12",171.471569156122,0.146437444377916,0.209592945695747,0.698675443926867,0.484754883493723,0.999595185194994
"CFAP46",6.8984102070441,0.521513153009305,0.746485031465724,0.69862506416949,0.484786375760408,0.999595185194994
"OSBP",568.992951928975,-0.104093098759218,0.149015288532482,-0.698539725583444,0.484839723236873,0.999595185194994
"ABCC10",189.912463750138,0.19237439663299,0.275414551759036,0.698490313617494,0.484870613457571,0.999595185194994
"VLDLR",433.227000549764,-0.43559959352101,0.623709598958368,-0.698401298053593,0.484926264822536,0.999595185194994
"SLBP",280.060708725412,0.119519978233925,0.171141216845959,0.698370506162189,0.484945516315271,0.999595185194994
"LRIG3",403.203243020118,-0.249504617751432,0.35728376851771,-0.698337399391444,0.484966215562655,0.999595185194994
"PPARA",146.896365161893,0.16308950945561,0.233636279256239,0.698048736158578,0.485146715889775,0.999595185194994
"TUBA4B",1.95186654071376,0.980850885950468,1.405681944568,0.697775830258604,0.485317396650488,NA
"GCNT2",58.5741630254785,-0.234911896662848,0.336715749975631,-0.697656396173476,0.485392103321338,0.999595185194994
"ATP11B",424.023234754093,-0.122367456921576,0.175473103559001,-0.697357341037915,0.4855791912449,0.999595185194994
"CAMKMT",36.0867904801243,0.246543426250915,0.3535399066572,0.69735671025667,0.485579585900844,0.999595185194994
"GTSF1",1.14589524905329,-1.39716998067403,2.0041152662715,-0.697150510346322,0.485708606681883,NA
"HIF1A",6646.97651643242,-0.122341503168705,0.17553927023356,-0.696946631975433,0.485836193095143,0.999595185194994
"SLCO1C1",2.07508457314633,1.07772575595862,1.54671842899127,0.696782126441386,0.485939153333314,NA
"ERGIC1",1332.18206530944,0.0997802898147565,0.14320254899252,0.696777330548552,0.485942155149632,0.999595185194994
"PKHD1",7.68111859931578,0.533814756243624,0.766183637723207,0.696719076160264,0.485978618185914,0.999595185194994
"EPM2AIP1",179.582618866228,-0.192789398864379,0.276792226216944,-0.696513054211554,0.486107584905781,0.999595185194994
"ATG16L1",175.418537751118,0.135462095240432,0.194493570937029,0.696486236474575,0.486124373777438,0.999595185194994
"BCAN",5.40433682998073,-0.598931725004635,0.860169023477926,-0.696295389228237,0.486243860100702,0.999595185194994
"GALNT12",4.56461577297844,0.640044446539429,0.919365104130876,0.696180922751573,0.486315533298117,0.999595185194994
"TGM7",1.2082905108242,1.41602329874252,2.03431690619183,0.696068195880684,0.486386122823453,NA
"AKR7A2",206.730451252149,0.125523302044421,0.180358491624439,0.695965578963695,0.486450386315547,0.999595185194994
"PEX5",172.163996872531,0.133032534267088,0.191154128673895,0.695943818686955,0.486464014204015,0.999595185194994
"BPI",2.01039329353717,-1.02019720950817,1.46610266698811,-0.695856594820891,0.486518642286687,NA
"ODF3L1",2.01039329353717,-1.02019720950817,1.46610266698811,-0.695856594820891,0.486518642286687,NA
"TIMM9",110.348449363275,0.170757668976283,0.245432154484566,0.695742859507926,0.486589879400898,0.999595185194994
"ARSB",387.787071411592,0.160731460880125,0.231030188814363,0.695716268531796,0.486606535238292,0.999595185194994
"AVL9",279.473089015603,-0.148207529331527,0.213066826294172,-0.695591762965968,0.486684526111723,0.999595185194994
"FAM221B",2.00062587633517,-0.964378423056784,1.38646008580171,-0.695568832404675,0.48669889066002,NA
"JADE2",94.8873127857627,0.245564445489155,0.353124327486242,0.695405063812044,0.486801488000396,0.999595185194994
"YWHAQP6",1.9834398096256,-0.998253968934618,1.43550952339259,-0.695400450270377,0.486804378449732,NA
"TMPRSS15",2.00109816028235,-0.963870425656763,1.38644387698483,-0.695210561103233,0.486923354753418,NA
"EPB41L1",156.687360204734,0.153371050547438,0.220646994818953,0.695096938316712,0.486994553367348,0.999595185194994
"STATH",1.30773930492224,-1.47523529803606,2.12246416957735,-0.6950578102479,0.487019073204046,NA
"CD14",7.47615705507785,0.671601311843974,0.966432900950767,0.694928029854178,0.487100405632458,0.999595185194994
"UBXN4",963.45289184444,-0.142829911816903,0.20556387291875,-0.69482010524951,0.487168046783471,0.999595185194994
"TARBP2",165.792932302974,0.138691129066408,0.199617021503385,0.694786085985441,0.487189369221161,0.999595185194994
"TMC2",2.81583118285862,-0.810803084388369,1.16700965080697,-0.694769819450685,0.487199564863022,NA
"TNRC6A",405.644347755281,-0.108754069035656,0.156558341574778,-0.694655218889826,0.487271398195089,0.999595185194994
"URI1",426.393578713193,0.109577766252194,0.157749739368902,0.694630410741558,0.487286949063535,0.999595185194994
"PIKFYVE",263.390249900931,-0.125764492625959,0.18108203523788,-0.694516672848012,0.487358248545826,0.999595185194994
"TESPA1",1.67523074576828,-1.28079419610166,1.84440909189687,-0.694419801837147,0.487418979036499,NA
"CEL",1.97367239242361,-0.944738433814847,1.36069941550407,-0.694303549373442,0.487491865564161,NA
"TIFA",35.1837004744785,0.245728022079951,0.353974138465484,0.694197669765391,0.487558253766707,0.999595185194994
"NOTCH2",1322.84423222973,-0.138448011832162,0.199494317412729,-0.693994764501138,0.487685492238796,0.999595185194994
"WASH7P",5.26564333996701,0.593907282795457,0.855916921932483,0.693884263270012,0.487754793235249,0.999595185194994
"TSNARE1",28.3463737300894,-0.294075641183797,0.423874686943733,-0.69377967178029,0.487820392824574,0.999595185194994
"AQP7",1.22459868316882,1.37313049742535,1.97933023615374,0.693734917167554,0.487848464289374,NA
"RSL24D1P1",1.22459868316882,1.37313049742535,1.97933023615374,0.693734917167554,0.487848464289374,NA
"KCTD16",35.6542106039124,-0.348824214690701,0.502831167690713,-0.693720352086965,0.487857600142307,0.999595185194994
"FREM2",5.92557182345613,-0.596059013485163,0.859263418783532,-0.693686011129172,0.487879140652166,0.999595185194994
"FAM78B",1.96665935333381,-0.984779714110234,1.419796180765,-0.693606397489833,0.487929080615242,NA
"FSD1",63.4205811302632,0.209939916265365,0.302781130357917,0.693371862431439,0.488076215557308,0.999595185194994
"SH3YL1",100.931578256864,-0.198084826004668,0.285812623672591,-0.693058352214639,0.488272932725314,0.999595185194994
"PPARD",227.454620497965,-0.128046280107725,0.184761304710277,-0.693036241049028,0.488286808355561,0.999595185194994
"CCN2",15686.0965941918,-0.170375999721245,0.245873356804942,-0.692942098059078,0.488345889182161,0.999595185194994
"GCH1",5.36784095703967,0.612757315101113,0.884300115969509,0.692929135748571,0.488354024173838,0.999595185194994
"NFS1",145.934929050171,0.137437858174282,0.198364649370091,0.692854591837394,0.488400808462926,0.999595185194994
"BBS10",106.616763899054,-0.172442454175217,0.248898629353913,-0.692822032097327,0.488421243945707,0.999595185194994
"AGXT",1.12402827895161,-1.36649004311563,1.97259014691241,-0.6927389580925,0.48847338580539,NA
"MTND4P26",1.12402827895161,-1.36649004311563,1.97259014691241,-0.6927389580925,0.48847338580539,NA
"OR11G2",1.12402827895161,-1.36649004311563,1.97259014691241,-0.6927389580925,0.48847338580539,NA
"PREX1",37.9358394669302,0.266465265992289,0.384791911320291,0.692491858984244,0.488628496667101,0.999595185194994
"FOXN3",900.651906897072,-0.141771908640743,0.204751331096284,-0.692410192801503,0.488679766597683,0.999595185194994
"EIF5P1",0.871902770318216,-1.93564392040079,2.79594353337251,-0.692304367844649,0.488746207689916,NA
"SLAMF7",4.76331254230531,-0.692765116704631,1.0008832042891,-0.692153803496663,0.488840746330645,0.999595185194994
"MRPL13",228.447822046169,0.141227862399977,0.204067261724291,0.692065259300559,0.488896347412773,0.999595185194994
"SMTN",489.825819336265,-0.128770599880559,0.186083267955346,-0.692005258159269,0.48893402689963,0.999595185194994
"AP2B1",2114.62945095334,0.102099166575504,0.1475418837716,0.692001240363427,0.488936550048954,0.999595185194994
"TUBB2B",146.715421295797,-0.255178392876235,0.368773868313351,-0.691964411804274,0.488959678468383,0.999595185194994
"WDR72",40.357640662131,-0.385075123825042,0.556624796738139,-0.691803753770242,0.489060578975032,0.999595185194994
"RBM43",35.9921576118686,0.28828305128472,0.416786908938626,0.691679717145749,0.489138487253177,0.999595185194994
"RPS16",2583.25649025382,0.114095575751048,0.16502123676016,0.69139934950841,0.48931461277183,0.999595185194994
"CREB1",220.674983644066,-0.126683955461346,0.183260083835096,-0.691279589151238,0.489389856024841,0.999595185194994
"PLPP4",193.593254754414,-0.223375473861622,0.323147138120215,-0.691250045292133,0.489408418851833,0.999595185194994
"DYRK1B",85.7377062883467,0.170236985652519,0.246392034444893,0.690919193211959,0.48961632381289,0.999595185194994
"MED18",110.657835404808,0.164004702568719,0.237575539650295,0.690326549652919,0.489988855388822,0.999595185194994
"FAM83B",1.17303212155633,-1.25605139349246,1.8198868474256,-0.690181038051496,0.490080346270655,NA
"IMPG2",5.66968350163298,0.571288528689483,0.827944368692647,0.690008351154761,0.490188935628891,0.999595185194994
"SMPD3",4.59159700621377,-0.625113540271135,0.906421927338171,-0.689649622783139,0.490414553358676,0.999595185194994
"SCNM1",168.246371481197,0.141725019101868,0.205600102393493,0.689323679570079,0.490619599677086,0.999595185194994
"DEPDC7",29.9731726843496,-0.288261487577896,0.41821962795002,-0.689258629469072,0.490660527301849,0.999595185194994
"PLGRKT",81.9845984096791,-0.20010608201449,0.290336093375723,-0.689222203439698,0.490683446297779,0.999595185194994
"LIME1",13.3927350225418,-0.380080641420761,0.551483157150507,-0.68919718851365,0.490699185842749,0.999595185194994
"FOXJ3",203.102026849085,-0.135382845333719,0.196473256462161,-0.689065004426152,0.490782361387073,0.999595185194994
"LRP2",6.98617061379779,-0.508312889944435,0.738061170614847,-0.688713768156888,0.491003410184548,0.999595185194994
"FARSB",324.577871937871,0.122594613896778,0.178020888855356,0.688652970362298,0.491041678403941,0.999595185194994
"MLYCD",58.7179051884126,0.212904892868704,0.309171489314445,0.688630421067605,0.491055872111586,0.999595185194994
"DERL2",296.808266676732,0.121083441078332,0.175839772001108,0.688600989982911,0.491074397910022,0.999595185194994
"MEDAG",583.077193108289,0.151111468725405,0.219499642426349,0.688436058733483,0.491178223086004,0.999595185194994
"MAPK6",729.583388636584,-0.106266042329284,0.154398626112255,-0.688257693770045,0.491290518131601,0.999595185194994
"C22orf39",289.707945311539,0.129466784009286,0.188172751316157,0.688020890929971,0.491439625807171,0.999595185194994
"TAF13",691.720465610549,-0.132440510864139,0.192508042936669,-0.687973909265228,0.491469211646616,0.999595185194994
"TMEM81",6.82648006894353,-0.674385606679066,0.980250100503372,-0.687973004371802,0.491469781495999,0.999595185194994
"LRRTM1",1.5851362791706,1.22723533190659,1.78422610926376,0.687825004653133,0.491562987906316,NA
"CDC27",729.454714134836,-0.103390911694454,0.150330157358403,-0.687758953434467,0.49160458832474,0.999595185194994
"CUL3",547.805539095422,-0.0998397777085666,0.14520015521832,-0.687601039809148,0.491704053239478,0.999595185194994
"TTYH2",13.7474838899909,-0.384644604663412,0.559457371343495,-0.687531569634548,0.49174781377753,0.999595185194994
"FGD5P1",1.29851084519682,-1.46060456304587,2.12441883502288,-0.6875313563251,0.491747948148286,NA
"HNRNPL",1191.26458886736,-0.0937989463095172,0.136443524616272,-0.687456195325598,0.491795295802364,0.999595185194994
"MYL5",396.915880729177,0.107599241187863,0.156548547103072,0.687321876689276,0.49187991588855,0.999595185194994
"ZNF845",44.4558162332123,-0.227778917883702,0.33142590381331,-0.687269508094963,0.491912909964523,0.999595185194994
"CHI3L2",1.98583861885269,-0.952660316343752,1.38623202012562,-0.687230061427542,0.491937763551362,NA
"PSMD9",326.056661227603,0.113478670195427,0.165127932572418,0.687216683619893,0.491946192464652,0.999595185194994
"SLC27A6",53.3696253666354,-0.335028198529376,0.487703717217019,-0.68695026652892,0.492114069182358,0.999595185194994
"DEFB112",1.18472606403824,-1.26984252473079,1.8489800996639,-0.686779984793574,0.492221384471412,NA
"PKN2",331.204898256436,-0.148428344409181,0.216123377481242,-0.68677598017856,0.492223908418796,0.999595185194994
"CPNE5",1.16794560774645,-1.25000106055538,1.82056157919635,-0.686601911651443,0.492333623501484,NA
"KRT8P31",1.16794560774645,-1.25000106055538,1.82056157919635,-0.686601911651443,0.492333623501484,NA
"MYBPC2",1.16794560774645,-1.25000106055538,1.82056157919635,-0.686601911651443,0.492333623501484,NA
"NMD3P1",1.16794560774645,-1.25000106055538,1.82056157919635,-0.686601911651443,0.492333623501484,NA
"RPS4XP8",1.16794560774645,-1.25000106055538,1.82056157919635,-0.686601911651443,0.492333623501484,NA
"SKOR1",1.16794560774645,-1.25000106055538,1.82056157919635,-0.686601911651443,0.492333623501484,NA
"BCL7B",202.194056626872,0.153809178413032,0.224045360408381,0.686509098571268,0.492392128780889,0.999595185194994
"TUBGCP3",79.3927349654171,-0.195763961792679,0.285207175632425,-0.686392133573031,0.49246586367529,0.999595185194994
"TRAPPC2",70.2536958372826,-0.201631807156101,0.293775961828515,-0.686345492330646,0.492495268029127,0.999595185194994
"KNL1",52.9278442007606,-0.223021535352874,0.325135164965534,-0.685934833829849,0.492754202870606,0.999595185194994
"CGN",5.70915597451254,-0.639737663739605,0.932836631271361,-0.685798179760273,0.492840384316298,0.999595185194994
"RBM26",249.422340553688,-0.128852876267258,0.187932703950539,-0.685633067362085,0.492944523898068,0.999595185194994
"ZYG11A",6.40308650390277,0.552196051125167,0.805474057781445,0.685554110390727,0.492994327753552,0.999595185194994
"DHCR24",910.986398905213,0.165284273745166,0.241114601310203,0.685500889813475,0.493027899330426,0.999595185194994
"TRIP6",535.41190645927,0.104241406202,0.15208153392491,0.685431054722716,0.493071953211916,0.999595185194994
"MRTFB",110.348766615522,-0.152035762823025,0.221813011818605,-0.685423102894237,0.493076969576108,0.999595185194994
"PMS2P4",32.5553473401969,0.264970821230268,0.386592531759921,0.685400775912604,0.493091054567213,0.999595185194994
"CCNB1",212.322597420225,-0.153706121184289,0.224349943351231,-0.685117717830906,0.493269640631902,0.999595185194994
"NR1D1",36.3730577948975,0.243365340228761,0.355218782446723,0.685113941758587,0.493272023253033,0.999595185194994
"ACP5",3.52746238841714,0.725339066245507,1.05892217437342,0.684978635634577,0.49335740260017,NA
"HIP1R",91.8803188236656,-0.200850141171703,0.293223130771219,-0.684973728516705,0.493360499183153,0.999595185194994
"RBMX2",99.9979623658523,0.157767746384129,0.230333007533645,0.684955005248581,0.493372314392043,0.999595185194994
"NFE2L3",183.369769584021,-0.555328899498326,0.810813683336212,-0.684903216252276,0.493404996324602,0.999595185194994
"ZNF425",28.9623357827818,0.300432160694321,0.438661113571823,0.684884416236568,0.493416860537896,0.999595185194994
"SAFB2",260.104037889278,0.13078484415571,0.191004266661568,0.684722108262859,0.49351929533758,0.999595185194994
"ACTR2",5432.07193373366,-0.0876084976678564,0.127966842284065,-0.684618734854611,0.493584541655184,0.999595185194994
"TMPOP2",1.17893821768554,1.39647438060275,2.04050022609926,0.68437844933364,0.493736220795652,NA
"SEC14L6",2.07682770983477,1.02217518716873,1.49386052688064,0.68425075084028,0.493816840039283,NA
"AFP",10.4108920461372,-0.44360817729353,0.648373848097547,-0.684185795887915,0.493857850423718,0.999595185194994
"TIGAR",371.584967853044,-0.123661526011441,0.180842430010366,-0.683808141730636,0.494096324728201,0.999595185194994
"SPRYD7",199.733108024735,0.186425789295688,0.272646990439137,0.68376250548529,0.49412514646112,0.999595185194994
"ALYREF",309.019295978289,0.120126334885023,0.175739413947157,0.683548056676366,0.494260594410826,0.999595185194994
"ROBO2",4.54514761210385,0.670721437852456,0.981457456891651,0.683393287342969,0.494358360560956,0.999595185194994
"SCTR",1.18694148467386,-1.3607425614588,1.99167319843299,-0.683215781850861,0.494470501633282,NA
"NDUFS3",397.545070879735,0.10318676591468,0.151035362091333,0.683196070680995,0.494482955223495,0.999595185194994
"AMPD2",445.072368011348,-0.109589605319527,0.160418611402541,-0.683147699393384,0.494513517093129,0.999595185194994
"LRRC75A",855.396101437959,0.132331022159785,0.193711111355008,0.683135940081756,0.494520946995213,0.999595185194994
"HPGDS",1.15420015440959,1.36314509466182,1.99543808811601,0.683130738447932,0.494524233569726,NA
"KAT6A",198.146724667053,-0.152254659804336,0.222887539274219,-0.6831008153265,0.494543140273168,0.999595185194994
"FOXB1",1.17704908189683,1.39407361637555,2.04087071602561,0.683077867416496,0.494557640002582,NA
"SLC37A4",44.7099214761099,0.213517913738452,0.312606656645556,0.683024206936663,0.494591546480144,0.999595185194994
"ZIK1",41.9711258738736,-0.22601139669872,0.330910636882329,-0.682998282642359,0.494607927723789,0.999595185194994
"CCDC22",115.50263694118,0.168563819746731,0.246816903631532,0.682950872758604,0.494637886198168,0.999595185194994
"POLR3F",93.0301784480393,-0.160383787899975,0.234858887881178,-0.682894266199194,0.494673657355174,0.999595185194994
"PCDHB13",15.6345154229192,0.507697348863858,0.743496844851022,0.682850710638306,0.49470118218815,0.999595185194994
"RHBDF1",223.184995926123,-0.134145968957521,0.196463903829372,-0.682802114499496,0.494731893368585,0.999595185194994
"PMFBP1",50.2044548781466,0.201204650497215,0.294692695267868,0.682760902214847,0.494757938991719,0.999595185194994
"CEACAM1",1.18741376862104,-1.35968095577653,1.99150217791414,-0.682741385299732,0.494770273681703,NA
"MOGAT2",1.18741376862104,-1.35968095577653,1.99150217791414,-0.682741385299732,0.494770273681703,NA
"PPP1R42",136.217414813983,0.174219973689208,0.255237248656209,0.682580519130548,0.494871947357816,0.999595185194994
"INPP5A",408.10789931272,0.1774736418077,0.260009138768709,0.682566938408929,0.494880531413213,0.999595185194994
"NCLN",628.265166725839,0.129253892011373,0.189369514133099,0.682548574954503,0.494892138648309,0.999595185194994
"ATXN7L3",558.961215019635,0.132284122721245,0.193873623568821,0.682321402396894,0.495035742687416,0.999595185194994
"HIGD1B",2.34526139081279,0.868898648755246,1.27365308306988,0.682209826447358,0.495106282056701,NA
"CMYA5",7.43488461062382,0.496685518405049,0.728211432983361,0.682062236197269,0.495199598255928,0.999595185194994
"DNAJB2",307.327575921497,0.115130179964075,0.168836911637747,0.681901717149954,0.495301099550105,0.999595185194994
"NAT14",158.549176385625,0.150232109681765,0.22032160220685,0.681876439609035,0.495317084355057,0.999595185194994
"CDKN3",29.3872644920949,-0.293585092068009,0.43055906568135,-0.681869493569754,0.495321476882925,0.999595185194994
"LPAR1",225.283457790273,0.149345179031631,0.219032715358177,0.681839600022361,0.495340381165482,0.999595185194994
"OTUD1",43.0614079398692,-0.262009779960258,0.384317360140857,-0.681753694041374,0.495394709112204,0.999595185194994
"TMEM209",94.5464721822604,0.189810008664272,0.27841849077923,0.681743544162734,0.495401128224306,0.999595185194994
"BACH2",9.71911474362835,-0.43476221738473,0.638010901225178,-0.68143383843419,0.495597017515155,0.999595185194994
"FBLIM1",2188.77985415853,-0.173962544746723,0.25530989418826,-0.681377998685968,0.495632340630805,0.999595185194994
"PAQR8",23.8796489918651,0.307586045346063,0.451487463430909,0.681272616095868,0.495699007225814,0.999595185194994
"MRPS12",144.489431211618,0.155559221399196,0.228357899210355,0.681207971947142,0.495739904445088,0.999595185194994
"RNF113A",97.2647432716151,0.163321779041313,0.239785257716279,0.681116848453463,0.495797556920969,0.999595185194994
"TUBBP1",147.653417300129,0.136242500930127,0.20004022229909,0.681075532531772,0.495823698067691,0.999595185194994
"PPP3CC",218.841095758624,0.170964833254167,0.251088190987689,0.680895555388941,0.495937580639955,0.999595185194994
"FMO3",3.97801113843857,-0.681404405227628,1.00088279312482,-0.680803396669692,0.495995900514845,0.999595185194994
"OPTC",1.52841573898973,1.05281947237051,1.54655958531259,0.680749375820337,0.496030087686452,NA
"IDH3B",315.423480982877,0.124052422859551,0.182235121586098,0.680727303166649,0.496044056758641,0.999595185194994
"SEPHS2",402.290776068474,0.143353199819125,0.21059992366083,0.680689704569856,0.49606785218385,0.999595185194994
"DNAJB11",663.386442757557,0.115176400093978,0.169227305505586,0.680601748930975,0.496123519986379,0.999595185194994
"FAM205A",1.52794345504256,1.05238835856621,1.54657794566626,0.680462540873002,0.496211632651473,NA
"PISD",139.584304138823,-0.162815881737587,0.239322300467525,-0.680320561099069,0.496301508290477,0.999595185194994
"RPL37P6",6.11020365500451,0.547361478140763,0.804715411356195,0.68019261271297,0.496382509256756,0.999595185194994
"SP140",10.5719522146984,0.44264280188551,0.651057308214592,0.679883009222918,0.496578540754181,0.999595185194994
"HSPB3",10.334673191209,-0.515839860098671,0.758836205926231,-0.679777606906672,0.496645287706284,0.999595185194994
"WDR37",156.675145320998,-0.157372374153004,0.231526684630636,-0.679715923043891,0.496684351778228,0.999595185194994
"SORT1",1879.8096460694,-0.133478038643577,0.196383132274189,-0.679681788847402,0.496705969492664,0.999595185194994
"FHAD1",4.56925775216491,-0.617701152621465,0.908825877854858,-0.679669414871253,0.496713806246953,0.999595185194994
"C19orf38",1.18185497086397,-1.35428855987567,1.99257047228989,-0.679669090107166,0.49671401192921,NA
"DYRK4",84.8383378836551,0.174779523409017,0.257170501746233,0.679625082279005,0.496741883747948,0.999595185194994
"PEX1",78.6996966745827,-0.18609922983273,0.273850097872005,-0.679566051934408,0.49677927120244,0.999595185194994
"ZBTB2",84.3649652501489,-0.199052257613491,0.292981161928832,-0.679402922368922,0.496882598730581,0.999595185194994
"CD70",4.58095169464682,-0.622149491772768,0.915748946077211,-0.679388706301948,0.496891603839853,0.999595185194994
"ALG6",66.6375733502683,-0.185810849169758,0.273541260023605,-0.67927905703777,0.496961063638598,0.999595185194994
"MYO18B",11.5799394435039,-0.422219060526502,0.621583444232686,-0.679263684456254,0.496970802160507,0.999595185194994
"SLC13A5",3.83080716029088,0.663100637358976,0.976243148105308,0.679237174310438,0.496987596562146,NA
"UVSSA",68.1510273255384,-0.1959791277625,0.288531006803005,-0.67923073479692,0.496991676094087,0.999595185194994
"ALG1L13P",2.35972236344836,0.898545933292334,1.32335210448787,0.67899233336699,0.497142719664567,NA
"INMT",3.19589446055153,-0.760324880028746,1.11987600264568,-0.678936666409939,0.497177992001183,NA
"PPP1R14BP2",3.11634251413196,0.787554262443219,1.16015905465561,0.678833009390255,0.497243675904785,NA
"ZNFX1",690.886029857984,0.140145737545533,0.20647064544462,0.678768341348182,0.497284656169735,0.999595185194994
"MRPL52",265.586377364347,0.124176487268906,0.182945162340671,0.678763437524908,0.497287763805529,0.999595185194994
"WAPL",382.016729379197,-0.113539797097159,0.16728080828706,-0.67873773602481,0.497304051450246,0.999595185194994
"BCL2L15",1.97588781305922,-0.994353948180898,1.46544529085007,-0.678533654166032,0.497433393006079,NA
"TPM4",13913.905411777,0.097813466699892,0.14415740632694,0.67851849719089,0.497442999801084,0.999595185194994
"OR56A3",1.96858587861372,-0.940296100662678,1.38594571135898,-0.678450889494567,0.49748585211891,NA
"HNRNPA2B1",3212.64133677729,-0.10037805466856,0.147994563038008,-0.678255015643924,0.497610015478574,0.999595185194994
"CRK",52.4145852438578,-0.216302501982314,0.318921324203564,-0.678231543539716,0.497624895423605,0.999595185194994
"AURKAP1",2.81248780573718,-0.842564975852141,1.24266503723742,-0.678030644303998,0.497752263511425,NA
"IPO8P1",2.40076859906893,0.897870616813061,1.32466355304627,0.677810312473885,0.497891971617217,NA
"SH2D3C",8.71787758175714,0.590794756799055,0.87166317980662,0.677778722889412,0.49791200366548,0.999595185194994
"GABRB2",3.90869101208708,0.691438225115685,1.02046381559618,0.677572506293846,0.498042783280486,0.999595185194994
"KRBA1",57.8744951787228,-0.206011704301482,0.304079173244808,-0.677493634645035,0.498092807383475,0.999595185194994
"D2HGDH",50.0485240700014,-0.217052091156984,0.320402617898361,-0.677435448501354,0.498129713481297,0.999595185194994
"KLHL28",166.437069250158,-0.12929024466385,0.190856292920368,-0.677421963329209,0.498138267015407,0.999595185194994
"HSPH1",662.634266650194,-0.112442443175675,0.165987219588932,-0.67741627008476,0.498141878217133,0.999595185194994
"RLIMP2",10.6785184074055,-0.434464678721185,0.641381129658588,-0.677389244289824,0.498159020758573,0.999595185194994
"TMEM171",10.9707495373563,0.664145774214949,0.980505241189034,0.677350560012872,0.498183558855644,0.999595185194994
"BCO1",0.52978558647597,2.5371495463001,3.74692132404869,0.677129121985037,0.498324033149679,NA
"MTHFD2P5",0.52978558647597,2.5371495463001,3.74692132404869,0.677129121985037,0.498324033149679,NA
"OR7E14P",0.52978558647597,2.5371495463001,3.74692132404869,0.677129121985037,0.498324033149679,NA
"PDYN",0.52978558647597,2.5371495463001,3.74692132404869,0.677129121985037,0.498324033149679,NA
"RPS2P48",0.52978558647597,2.5371495463001,3.74692132404869,0.677129121985037,0.498324033149679,NA
"FGF20",1.18595125677534,1.47791473352392,2.18294288273525,0.677028586140595,0.498387817322512,NA
"CHD5",12.4777309081727,-0.386900055759358,0.571523353251555,-0.676962810982571,0.498429550201736,0.999595185194994
"PHF3",311.544059226241,-0.124910987219263,0.184537890031592,-0.676885311725842,0.498478724146267,0.999595185194994
"MICOS10P2",1.15786981637795,1.34959425899111,1.99383388930758,0.676884000331539,0.49847955625942,NA
